icd9_code,icd10_code,rank,reason
69,4A143B1,7,"Matches 'Intravascular pressure measurement' concept but uses 'Monitoring' root operation, which is distinct from 'Measurement'."
69,4A143B3,8,"Matches 'Intravascular pressure measurement' concept but uses 'Monitoring' root operation, which is distinct from 'Measurement'."
86,0SUR0BZ,1,"The ICD-9 code '86' describes a partial hip resurfacing involving the femoral head. ICD-10-PCS code 0SUR0BZ 'Supplement R Hip Jt, Femoral with Resurf Dev, Open Approach' accurately reflects this procedure. 'Supplement' is the appropriate root operation for resurfacing, 'R' correctly indicates the right side (as the ICD-9 code doesn't specify laterality, but right is a common default or the first option), 'Femoral' specifies the body part, 'Resurf Dev' indicates the device, and 'Open Approach' is a standard approach for hip surgery."
86,0SUS0BZ,2,"This code 'Supplement L Hip Jt, Femoral with Resurf Dev, Open Approach' is semantically similar to 0SUR0BZ, correctly identifying the root operation, body part, device, and approach. However, it specifies the left side ('L'), while the ICD-9 code does not specify laterality. Therefore, it is ranked lower than the right-sided code, assuming 'R' is a more neutral default or the first listed option."
95,3E033GQ,1,"The ICD-9 code specifies an injection or infusion. The ICD-10-PCS code 3E033GQ uses the root operation 'Introduction', which is the closest semantic equivalent for injection/infusion among the available options. The body part 'Periph Vein' is a plausible site for injection/infusion, and 'Perc Approach' aligns with common methods for venous access."
95,3E043GQ,2,"Similar to 3E033GQ, this code uses the 'Introduction' root operation, which semantically matches 'injection or infusion'. The body part 'Central Vein' is also a plausible site for injection/infusion, although perhaps less common than peripheral veins for simple injections. 'Perc Approach' is appropriate."
96,30280B1,1,"The ICD-9 description 'Infusion' aligns semantically with the ICD-10 root operation 'Transfusion' (T). The substance '4-Factor Prothrombin Complex Concentrate' is accurately represented by 'Nonaut 4-Factor PCC'. The body part 'Vein' is appropriate for infusion. The approach 'Open' is a valid, albeit less common, approach for infusion, but acceptable as a general possibility."
96,30283B1,2,"Similar to 30280B1, this code uses the correct root operation 'Transfusion' (T) and substance 'Nonaut 4-Factor PCC'. The body part 'Vein' is appropriate. However, the 'Perc' (Percutaneous) approach is less likely for a simple infusion compared to an open approach, making it slightly less semantically aligned with the general term 'Infusion' in ICD-9."
101,00953ZZ,1,Both codes involve drainage of the subarachnoid space via a percutaneous approach. 00953ZZ uses 'Perc Approach' which is a closer match to 'Cisternal puncture' (implying a puncture/drainage) than 00954ZZ's 'Perc Endo Approach' which adds an endoscopic element not mentioned in the ICD-9 description.
101,00954ZZ,2,"Similar to 00953ZZ, this involves drainage of the subarachnoid space via a percutaneous approach. However, the 'Endo' qualifier suggests an endoscopic component, which is not explicitly stated in the ICD-9 description of a simple cisternal puncture."
110,4A103BD,1,"Root Operation 'Monitoring' directly matches the ICD-9 description 'monitoring'. The 'Percutaneous Approach' is a common method for intracranial pressure monitoring, though not explicitly stated in the ICD-9 code, it is a plausible method."
110,4A107BD,2,"Root Operation 'Monitoring' directly matches the ICD-9 description 'monitoring'. The 'Via Opening' approach is a plausible method for intracranial pressure monitoring, although less common than percutaneous."
110,4A108BD,3,"Root Operation 'Monitoring' directly matches the ICD-9 description 'monitoring'. The 'Endo' approach is a plausible method for intracranial pressure monitoring, although less common than percutaneous."
110,4A003BD,4,"Root Operation 'Measurement' is related to 'monitoring', but 'Monitoring' is a more precise match for the ICD-9 description. The 'Percutaneous Approach' is a common method."
110,4A007BD,5,"Root Operation 'Measurement' is related to 'monitoring', but 'Monitoring' is a more precise match for the ICD-9 description. The 'Via Opening' approach is a plausible method."
110,4A008BD,6,"Root Operation 'Measurement' is related to 'monitoring', but 'Monitoring' is a more precise match for the ICD-9 description. The 'Endo' approach is a plausible method."
112,00B10ZX,1,ICD-9 'Open biopsy' maps best to ICD-10-PCS 'Excision' (00B) as both involve tissue removal for diagnostic purposes. 'Cerebral meninges' maps well to 'Cerebral Meninges' (009). The 'Open Approach' (1) matches. 'Diagnostic' (X) matches.
112,00910ZX,2,"ICD-9 'Open biopsy' could be interpreted as 'Drainage' (009), but 'Excision' (00B) is a better semantic match for biopsy. 'Cerebral Meninges' (009) matches. 'Open Approach' (1) matches. 'Diagnostic' (X) matches."
112,00B20ZX,3,"ICD-9 'Cerebral meninges' is broader than 'Dura Mater' (00B2). While dura mater is part of the meninges, this code is less specific. 'Excision' (00B) is a good match for biopsy. 'Open Approach' (1) matches. 'Diagnostic' (X) matches."
112,00920ZX,4,"ICD-9 'Cerebral meninges' is broader than 'Dura Mater' (0092). While dura mater is part of the meninges, this code is less specific. 'Drainage' (009) is a less accurate match for 'biopsy' than 'Excision' (00B). 'Open Approach' (1) matches. 'Diagnostic' (X) matches."
113,00903ZX,1,The root operation 'Drainage' is semantically closer to 'biopsy' (tissue removal) than 'Excision' or 'Inspection'. The 'Percutaneous Approach' matches the ICD-9 description. 'Brain' is the correct body part. 'Diagnostic' matches the purpose.
113,0W913ZX,2,"Similar to 00903ZX, 'Drainage' is a plausible root operation for biopsy. 'Percutaneous Approach' matches. However, 'Cranial Cavity' is a less specific body part than 'Brain'."
113,00904ZX,3,"Uses 'Drainage' root operation and 'Brain' body part, similar to 00903ZX. However, the 'Percutaneous Endoscopic Approach' does not match the ICD-9 description which specifies 'needle' biopsy, implying a direct percutaneous approach without endoscopy."
113,0W914ZX,4,"Similar to 00904ZX, uses 'Drainage' root operation but with 'Percutaneous Endoscopic Approach', which is less likely for a needle biopsy. Also uses the less specific 'Cranial Cavity' body part."
113,00B03ZX,5,"Uses 'Excision' root operation, which is semantically closer to 'biopsy' than 'Drainage'. The 'Percutaneous Approach' matches. 'Brain' is the correct body part. 'Diagnostic' matches the purpose. However, 'Drainage' is arguably a better fit for the concept of sampling tissue via needle."
113,00B04ZX,6,"Uses 'Excision' root operation and 'Brain' body part, similar to 00B03ZX. However, the 'Percutaneous Endoscopic Approach' does not match the ICD-9 description."
114,00B00ZX,1,"The root operation 'Excision' is semantically closest to 'Biopsy' among the candidates, representing the removal of tissue for examination. Both 'Open Approach' and 'Diagnostic' align with the ICD-9 description."
114,00900ZX,2,"The root operation 'Drainage' is less semantically aligned with 'Biopsy' than 'Excision', although it involves removing material. 'Open Approach' and 'Diagnostic' align with the ICD-9 description. The body part 'Brain' matches."
114,0W910ZX,3,"The body part 'Cranial Cavity' is less specific than 'Brain'. While 'Drainage' and 'Open Approach' are present, the body part mismatch makes this the least suitable option."
115,0N900ZX,1,"Biopsy is a form of sampling tissue, which aligns semantically with 'Drainage' in this context (removing a piece/fluid). 'Skull' matches the body part. 'Open Approach' is a possible approach. 'Diagnostic' matches the purpose implied by biopsy."
115,0N903ZX,2,"Similar to 0N900ZX, 'Drainage' is semantically related to biopsy. 'Skull' matches. 'Percutaneous Approach' is a possible approach. 'Diagnostic' matches."
115,0N904ZX,3,"Similar to 0N900ZX and 0N903ZX, 'Drainage' is semantically related to biopsy. 'Skull' matches. 'Percutaneous Endoscopic Approach' is a possible approach. 'Diagnostic' matches."
115,0NB00ZX,4,"'Excision' is a removal of tissue, which is closer to biopsy than drainage, but less precise. 'Skull' matches. 'Open Approach' is possible. 'Diagnostic' matches."
115,0NB03ZX,5,"Similar to 0NB00ZX, 'Excision' is related but less precise than biopsy. 'Skull' matches. 'Percutaneous Approach' is possible. 'Diagnostic' matches."
115,0NB04ZX,6,"Similar to 0NB00ZX and 0NB03ZX, 'Excision' is related but less precise than biopsy. 'Skull' matches. 'Percutaneous Endoscopic Approach' is possible. 'Diagnostic' matches."
116,4A103RD,1,The root operation 'Monitoring' directly matches the ICD-9 description 'Intracranial oxygen monitoring'. The body part 'Intracranial Saturation' is semantically equivalent to 'Intracranial oxygen'. The approach 'Percutaneous' is a plausible method for monitoring.
116,4A107RD,2,The root operation 'Monitoring' matches the ICD-9 description. The body part 'Intracranial Saturation' is semantically equivalent to 'Intracranial oxygen'. The approach 'Via Opening' is a plausible method for monitoring.
116,4A108RD,3,The root operation 'Monitoring' matches the ICD-9 description. The body part 'Intracranial Saturation' is semantically equivalent to 'Intracranial oxygen'. The approach 'Endo' is a plausible method for monitoring.
116,4A003RD,4,The root operation 'Measurement' is related to 'Monitoring' but less specific. The body part 'Intracranial Saturation' is semantically equivalent to 'Intracranial oxygen'. The approach 'Percutaneous' is a plausible method.
116,4A007RD,5,The root operation 'Measurement' is related to 'Monitoring' but less specific. The body part 'Intracranial Saturation' is semantically equivalent to 'Intracranial oxygen'. The approach 'Via Opening' is a plausible method.
116,4A008RD,6,The root operation 'Measurement' is related to 'Monitoring' but less specific. The body part 'Intracranial Saturation' is semantically equivalent to 'Intracranial oxygen'. The approach 'Endo' is a plausible method.
117,4A103KD,1,"Root operation 'Monitoring' directly matches the ICD-9 description 'monitoring'. Approach 'Perc' (Percutaneous) is a plausible method for brain temperature monitoring, although not specified in the ICD-9 code. Body part 'Intracranial' accurately represents 'Brain'."
117,4A107KD,2,"Root operation 'Monitoring' matches. Approach 'Via Opening' is a plausible method, though less common than percutaneous for simple monitoring. Body part 'Intracranial' is correct."
117,4A108KD,3,"Root operation 'Monitoring' matches. Approach 'Endo' (Endoscopic) is a plausible method, though less common than percutaneous for simple monitoring. Body part 'Intracranial' is correct."
117,4A003KD,4,Root operation 'Measurement' is related to 'monitoring' but implies a single event rather than ongoing observation. Approach 'Perc' is plausible. Body part 'Intracranial' is correct.
117,4A007KD,5,Root operation 'Measurement' is related but less accurate than 'Monitoring'. Approach 'Via Opening' is plausible. Body part 'Intracranial' is correct.
117,4A008KD,6,Root operation 'Measurement' is related but less accurate than 'Monitoring'. Approach 'Endo' is plausible. Body part 'Intracranial' is correct.
121,0N900ZZ,1,"Matches the 'Incision and Drainage' concept with the Root Operation 'Drainage'. The Body Part 'Skull' is a reasonable approximation of 'cranial sinus'. The Open Approach aligns with the typical method for such procedures, although not explicitly stated in the ICD-9 description. This code lacks the 'Drainage Device' qualifier, which is not specified in the ICD-9 description."
121,0N9000Z,2,"Matches the 'Incision and Drainage' concept with the Root Operation 'Drainage'. The Body Part 'Skull' is a reasonable approximation of 'cranial sinus'. The Open Approach aligns with the typical method for such procedures. However, the ICD-9 description does not mention the use of a 'Drainage Device', making this code less precise than 0N900ZZ."
121,0N904ZZ,3,"Matches the 'Incision and Drainage' concept with the Root Operation 'Drainage'. The Body Part 'Skull' is a reasonable approximation of 'cranial sinus'. However, the 'Percutaneous Endoscopic Approach' is less likely for a general 'cranial sinus' procedure compared to an Open Approach, although it's a possible method. This code lacks the 'Drainage Device' qualifier, which is not specified in the ICD-9 description."
